Peeyush,Nectar,183.0
Kishan,Lord krishna,183.0
Thejas,,183.0
Virat,Supreme being,183.0
Manasvin,Person who is clever,183.0
Mayur,Peacock,183.0
Vignesh,,182.0
Vyas,The ancient name is of Sanskrit origin meaning 'wise sage'.,182.0
Vairat,Gem,182.0
Vishal,Huge,182.0
Ashvin,A cavalier,182.0
Nairit,South-west,180.0
Jeevesh,God,179.0
Deep,A lamp,179.0
Manik,Ruby,179.0
Sanjeev,"Giving life, re-animating",179.0
Baalaji,The strong kind person,179.0
Nikshay,,179.0
Vrishank,Lord shiva,179.0
Jishnu,Triumphant,178.0
Abhinava,"New , young , fresh , modern , a sakta notable for his great leaning and spiritual attainment",178.0
Harman,Man in the army,178.0
Palak,Eyelid,178.0
Nived,Pottan,178.0
Adit,From the beginning,178.0
Sahasya,Mighty,177.0
Nitin,Master of the right path,177.0
Gaurish,Lord shiva,177.0
Mukund,Name of vishnu,177.0
Koushik,It means love,177.0
Mahit,Honoured,176.0
Akansh,Whole,176.0
Iravan,"The name means 'ruler'. Other meanings of this Sanskrit origin name are 'king of ocean, filled with sea'.",176.0
Hemang,Lord vishnu,175.0
Abhanja,One who has excellent speaking skills,175.0
Prajwal,,175.0
Abhaysimha,One who is as brave as a lion,175.0
Nitesh,Master of the right path,174.0
Kushal,Clever,174.0
Arman,Wish,174.0
Yogesh,God of yoga,174.0
Paranjay,Lord of the sea,173.0
Kaushal,Clever,173.0
Darpan,Hindi word for mirror,173.0
Dharesh,The lovely name means 'lord of the earth'.,173.0
Dikshan,,173.0
Harinaksh,Lord shiva,173.0
Kaustav,Gem worn by lord vishnu,172.0
Mahish,Ceremoniously crowned king,172.0
Deval,The name of Sanskrit origin means 'divine'.,171.0
Jayan,,171.0
Ranak,King,171.0
Tharun,,171.0
Amaan,Peace,171.0
Madhavan,Lord shiva,171.0
Mahijith,Conqueror of the earth,170.0
Malhar,A raga used in indian music,170.0
Abhirakshit,The one who is protected,170.0
Achintya,Inconceivable,170.0
Paraag,"Pollen, sandal wood",170.0
Devak,Divine,170.0
Kayaan,The name of a dynasty of king kaikobad,170.0
Midhun,,169.0
Poorv,The east,169.0
Ankush,Restraint,169.0
Prakrit,Nature; handsome,169.0
Arthish,Brightness of Lord Shiva; One of the many names of Lord Shiva,169.0
Anesh,Creative and active,169.0
Badarinath,The lord at Badari; the abode of lord at Badari; a name of Vishnu,168.0
Ishant,,168.0
Nithik,Master of justice,167.0
Harshdeep,Happiness with glow,167.0
Haipriya,One loved by Lord Vishnu,167.0
Nabhanyu,Eternal,167.0
Daha,"Blazing , very bright",166.0
Avinash,Indestructible,166.0
Taksheel,Someone with a strong character,165.0
Ambareesh,"The name is the ancient word of Sanskrit origin, meaning 'sky, atmosphere or sun'.",165.0
Darshak,Spectator,165.0
Anantajit,"In Sanskrit, it means ‘Ever Victorious Lord’.",165.0
Mahadev,Lord shiva,165.0
Ketan,Pure gold,165.0
Mitul,Friend,164.0
Mohnish,Lord krishna,164.0
Sachetan,Rational,164.0
Maharshi,A great saint,164.0
Dayyan,A compassionate man,164.0
Anshuman,Sun,164.0
Raajaa,King,163.0
Raakesh,Lord of the night,163.0
Pallav,Young shoots and leaves,163.0
Jaivant,Victorious,163.0
Rajit,Decorated,163.0
Gyan,Knowledge,163.0
Laabh,Profit,163.0
Yashraj,King of fame,163.0
Prathamesh,Lord ganesh; lord of the best,163.0
Sacchidananda,Total bliss,163.0
Jeevan,Life,163.0
Niranjan,The night of the full moon,163.0
Nalin,Lotus,162.0
Abhim,Another name of Lord Vishnu; conqueror of fear,162.0
Dyutit,Illuminated,162.0
Meer,Chief,162.0
Abhirup,Handsome,161.0
Parishrut,A man famous for his deeds,161.0
Radhesh,A name for lord krishna,161.0
Jayaditya,Victorious sun,161.0
Pranesh,Lord of life,161.0
Sabith,,161.0
Mandeep,Light of the mind,160.0
Naakesh,Moon,160.0
Pariket,Against desire,160.0
Jayin,Conqueror,160.0
Navtej,New light,160.0
Hareesh,,160.0
Maneesh,Lord of the mind,160.0
Abhiru,"The Lord Shiva, courageous, bold, mighty, strong",160.0
Ridit,,159.0
Milan,Getting together,159.0
Saideep,A name for sai baba,159.0
Anuj,Younger brother,159.0
Puneet,Pure,158.0
Yuvraj,"Prince, heir apparent",158.0
Chaanakya,"Name of kautilya, the great scholar",158.0
Ameya,Boundless,158.0
Amish,Honest,158.0
Raghavendra,Lord rama,157.0
Avanish,God of the earth,157.0
Anand,Happiness,157.0
Mitaksh,,157.0
Nirmit,Created,157.0
Rajeev,Blue lotus,156.0
Ashutosh,Lord shiva,156.0
Vamsi Krishna,,156.0
Harshul,Deer,156.0
Pritesh,Lord of love,156.0
Devaj,From god,156.0
Sachish,Lord indra,155.0
Vishrut,Vishnu,155.0
Mudit,Pleased,155.0
Anik,Soldier,155.0
Dheer,Tolerant,155.0
Sagan,Lord shiva,155.0
Kirav,The sun,155.0
Adhil,,154.0
Vadish,Lord of the body,154.0
Yatharth,Original and unchanged meaning,154.0
Sainath,God,154.0
Vaishant,Quiet and shining star,154.0
Akshan,Eye,154.0
Thavanesh,Lord shiva,154.0
Sanjith,Victorius,154.0
Kalyan,Welfare,154.0
Uday,Sunrise,153.0
Viraat,Giant,153.0
Veeresh,Brave and courageous; leader of the warriors,153.0
Adheash,"Ruler, King or Lord",153.0
Lishanth,A variant of name Lishan which means an award,153.0
Lithesh,Lithesh means charming and charismatic,153.0
Rajkumar,Prince,153.0
Mahendra,Lord vishnu,152.0
Rishav,,152.0
Abivanth,Royal salute,152.0
Anmol,"Priceless, unique",152.0
Kalpesh,Lord of perfection,152.0
Apurva,New; extraordinary; without comparison,151.0
Dahana,A rudra,151.0
Aurav,Agni; born of the thigh,151.0
Baban,One who conquers,151.0
Nihar,Covered with the morning,151.0
Nirbhay,Fearless,150.0
Varish,Lord vishnu,150.0
Prabal,"Very strong, mighty",150.0
Haresh,Lord krishna,150.0
Parnik,Creeper,149.0
Amartya,Immortal,149.0
Anshul,Radiant,149.0
Adhivar,The Lord Shiva; chief; controller,148.0
Hiren,Lord of the diamonds,148.0
Kaalki,One of many names of Lord Narayana,148.0
Navnit,Fresh butter,147.0
Abhiraksh,The one who safeguards,147.0
Taran,"Raft, heaven",147.0
Adhip,King,147.0
Parag,Pollen grains,147.0
Roshan,Illumination,146.0
Hemish,Lord of the earth,146.0
Rabin,,146.0
Inesh,Lord vishnu,146.0
Vithun,One who is vivid and vibrant;Another name of Lord Krishna,146.0
Taksha,King bharat's son,146.0
Ritik,,146.0
Prachet,Lord varun,146.0
Paarbrahm,The supreme spirit,145.0
Dadasaheb,A person of honour,145.0
Advaitha,Unique person who is special,145.0
Revanth,Horse rider,145.0
Sakash,Illumination,145.0
Arihaan,Worrior,145.0
Nirmay,Pure,144.0
Safal,Succeed,144.0
Paritosh,Satisfaction,144.0
Prayag,Confluence of ganga-jamuna-saraswati,144.0
Sabrang,Rainbow,144.0
Sachh,The truth,144.0
Nandhu,One who is blessed by Lord Krishna,143.0
Vidit,,143.0
Pradyun,Radiant,143.0
Dhyansh,An attentive person.,143.0
Abhivira,"Surrounded by heroes , a commander",143.0
Adhyaksh,Adhyaksh means one who controls or regulates,143.0
Nihaar,Fog,143.0
Partik,The one who goes on war,142.0
Ekaaksh,"One eyed, shiva",142.0
Prakul,Good-looking,142.0
Vishnu Vardhan,One who gives and honours; Another name of Lord Vishnu,142.0
Abhram,The one who has no illusions; faultless; stable; clarity,142.0
Devashish,Blessing of god,142.0
Vismay,Surprise,142.0
Adrut,Adrut means slow in pace,141.0
Ranesh,Lord shiva,141.0
Tarak,Protector,141.0
Vishanth,Divine grace; Another name of Lord Vishnu,141.0
Abijith,The one who conquers or who is victorious,141.0
Priyaank,Very dear husband,140.0
Pritish,Lord of love,140.0
Sadgun,Virtues,140.0
Gatik,"Fast, progressive",140.0
Manek,He who is as precious as a diamond,140.0
Talin,Lord shiva,140.0
Mahaj,A noblel descent,140.0
Damodar,Lord krishna,140.0
Abhijaat,Well born,139.0
Teerth,Holy place,139.0
Chaitan,Consciousness,139.0
Prem,Love,139.0
Arnesh,Lord of the sea,139.0
Naren,,139.0
Rudresh,,139.0
Nischal,Cool,139.0
Sadhan,Fulfulment,139.0
Vaaman,Name of vishnu,139.0
Adheer,Restless,139.0
Arihant,Destroyer of enemies,138.0
Prathyush,,138.0
Ankur,New life,138.0
Idhant,Luminous,138.0
Maharth,Very truthful,138.0
Hajay,"An invincible person, another version of Ajay",138.0
Manu,"The first human being, a sage",137.0
Hakesh,Lord of sound,137.0
Abhicandra,"With a moon like face , one of the seven manus of the svetambara jain sect",137.0
Jeshwanth,,137.0
Dayant,,137.0
Agneya,Son of agni,137.0
Rahas,"Merriment, delight",137.0
Bharath,,137.0
Gagandeep,A lamp in the sky.,137.0
Aranab,Ocean,137.0
Manak,Affectionate but unprejudiced soul,136.0
Sadavir,Ever courageous,136.0
Sadru,Lord vishnu,136.0
Darpad,Lord shiva,136.0
Sanidhya,,136.0
Amrit,Nectar,135.0
Anush,,135.0
Paarvendan,A person who can rule the world,135.0
Sanchay,Collection,135.0
Yajat,Lord shiva,135.0
Sahat,Stong,135.0
Durga Prasad,,135.0
Hamant,Winter or coolness,135.0
Dakshinayan,Some movement of the sun,135.0
Tapas,Sun,135.0
Ranjith,,134.0
Yashwanth,,134.0
Dhananjay,One who wins wealth,134.0
Hari,"Om saluting brahma, vishnu, shiva",134.0
Umesh,Lord shiva,134.0
Maanaveandraa,Masculine or brave character,134.0
Vaayu,Wind,134.0
Tamish,God of darkness (moon),134.0
Praniti,"The name of Sanskrit origin means 'leader','guidance'.",134.0
Raaz,He who holds a lot of secrets,134.0
Keerthish,Fame,134.0
Radhey,Karna,133.0
Paramesh,"The supreme lord, title for vishnu or shiva",133.0
Prabir,"Hero, brave one (praveer)",133.0
Paksha,Symbolising the phases of moon.,133.0
Himanish,Lord shiva,133.0
Hansin,The universal soul,132.0
Ashwin,Hindu month,132.0
Adhiksit,Adhiksit means a supreme almighty king,132.0
Paaninee,A sanskrit grammarian,132.0
Gadin,Lord krishna,132.0
Kailas,From he silver mounain,132.0
Babin,,132.0
Rathik,One who rides a chariot,132.0
Tanan,A happy and cheerful soul.,132.0
Vedhish,One who knows all; Another name of Lord Brahma,132.0
Raju,Leader or King,132.0
Ujjwal,Bright clarity,131.0
Priyan,,131.0
Baanke Bihaari,Name of krishna,131.0
Prashant,Very calm,131.0
Raghu,An ancient king of avadh,131.0
Maanyasri,A respectable honored person,131.0
Arul,"Gods grace , gods blessing",131.0
Bagyaraj,Lucky one,131.0
Sajeev,,131.0
Rigved,,131.0
Tanmoy,One who is completely engrossed in God.,131.0
Raajeevalochan,Who has blue lotus eyes,131.0
Adityavardhana,Augmented by glory,131.0
Kaashinath,"It is one of the names of Lord Shiva, as the one who resides on Mount Kaashi",131.0
Narun,Leader of men,131.0
Adavak,"The simple, uncomplicated",130.0
Kanak,Gold,130.0
Kaarti,Kaarti is the name of a month from the Hindu Calendar,130.0
Laavanya,Beauty,130.0
Yunay,One who holds the universe; Alternate name of Lord Hanuman,130.0
Nandan,Son,130.0
Hemanth,,130.0
Babeesh,Diplomatic and kind person,129.0
Jaiman,Victorious,129.0
Rajvardhan,,129.0
Harjit,Victor,129.0
Ramesh,Another name of vishnu,129.0
Maalin,A garland maker by profession,129.0
Dhrupad,Lord krishna,129.0
Nadish,Ocean,129.0
Raakaa,Day of the full moon,128.0
Vyshnav,,128.0
Nidhish,Lord of treasure,128.0
Abhishikt,The devoted; enthroned,128.0
Kshitij,Horizon,128.0
Kanisik,The one who rules like a King,128.0
Yuvaraj,"Prince, heir apparent",128.0
Anaadi,Without beginning,128.0
Nabhi,The best,128.0
Digvijay,Who is victorious over everyone,128.0
Maartand,One who shines likes the Sun,128.0
Bahubali,A jain tirthankar,128.0
Vaarshaney,Lord vishnu,127.0
Mitesh,One with few desires,127.0
Priyank,,127.0
Dakshinamoorthy,Incarnation of Shiva,127.0
Ashray,Shelter,127.0
Dadhikra,Dhadhikra is a divine celestial horse,127.0
Baaskaran,One who shines like the sun,127.0
Abishek,,126.0
Daityas,A non aryan,126.0
Ranveer,Hero of the battle,126.0
Bhoumik,Land owner,126.0
Harrey,Resembling a lion,126.0
Abhinivesh,Desire,126.0
Sadashiv,Pure,126.0
Yashwant,One who has achieved glory,126.0
Neelesh,Lord krishna; moon,126.0
Jubin,Honorable / righteous,126.0
Vainavin,Lord shiva,126.0
Niraj,"Born from water, lotus flower, pearl",125.0
Raghbir,,125.0
Pranjal,"Simple, straightforward",125.0
Kapish,Lord hanuman,125.0
Kamesh,Lord of love,125.0
Sahdev,One of the pandava princes,125.0
Mithil,Kingdom,125.0
Padmesh,Lord vishnu,125.0
Aravind,,124.0
Babulal,Beautiful,124.0
Paandurang,A diety,124.0
Sahara,Lord shiva,124.0
Pranit,Modest,124.0
Debayan,He who is a fine creation of God,124.0
Manhar,Lord krishna,124.0
Maalolan,Name of deity in ahobilam,124.0
Vivash,Bright,124.0
Madhan,,124.0
Veekshith,,124.0
Abhinit,Acted,124.0
Hemal,Golden,124.0
Kishore,Lord krishna,124.0
Balaji,Lord vishnu,123.0
Priyesh,Loved by god,123.0
Anil,Wind,123.0
Parvesh,Lord of celebration,123.0
Hrishi,Pleasure,123.0
Nikunj,"Bower,arbour",123.0
Hritik,Name of a sage,122.0
Dhurya,The short name of Sanskrit origin means 'he carries out the creation without any problem'.,122.0
Madhuk,A honeybee,122.0
Mahaaveer,Most powerful,122.0
Krishang,Lord shiva,122.0
Paresh,Supreme spirit,122.0
Maani,One who hinders wrong,122.0
Yaachan,It is a prayer or request,122.0
Sabu,,122.0
Hareendra,Lord shiva,121.0
Padam,Lotus,121.0
Samay,Start,121.0
Naresh,Lord of man,121.0
Viraja,"The name is of Sanskrit origin meaning 'ruling, sovereign'.",121.0
Jignesh,Intellectual curiosity,121.0
Arvan,One of the moon's horses,121.0
Lav,"Son of lord rama, fragment",121.0
Abhirath,Great charioteer,121.0
Baalaark,The rising sun,121.0
Badal,Cloud,120.0
Mohith,,120.0
Samesh,Lord of equality,120.0
Apoorva,Exquisite,120.0
Arjit,Earned,120.0
Pradeep,Lamp,120.0
Vihar,One who is infinite;Another name of Lord Shiva,120.0
Amogh,Unerring,120.0
Dhaval,Fair complexioned,120.0
Girik,Lord shiva,120.0
Partish,A variant name of Shri Satya Sai baba,119.0
Taksa,A son of bharata,119.0
Riddhiman,Possessed of good fortune,119.0
Rayirth,Lord brahma,119.0
Rasik,"Full of feeling, passion",119.0
Dheeran,Achiever,119.0
Kaschith,The sun,119.0
Kailashnath,Lord shiva,119.0
Abhiruc,The sun,119.0
Abhidi,Radiant,119.0
Kaanan,Forest,119.0
Rajan,King,119.0
Pravit,Hero,119.0
Yojit,Planner,119.0
Ajitesh,Lord vishnu,119.0
Maitreya,Friendly,119.0
Ravi,The sun,118.0
Vijay,Means victory,118.0
Vineet,Unassuming,118.0
Veydant,Sum of the vedas,118.0
Maandhata,An ancient king,118.0
Ragul,,118.0
Dany,,118.0
Jagadev,Lord of the world,118.0
Abhijaya,"Conquest , complete victory",118.0
Kirat,Lord shiva,118.0
Sambhav,Born; mainfested,118.0
Manohar,One who wins over the mind,117.0
Vashisht,One who is the master of all creation;distinguished,117.0
Bhairav,Lord shiva,117.0
Sahaya,Lord shiva,117.0
Kriday,Lord krishna,117.0
Gautham,,117.0
Jaisal,Famous folk,117.0
Amar,Immortal person,117.0
Vikas,Development,117.0
Mahaadev,Another name of shiva,117.0
Anaka,"In Sanskrit, it means 'energetic, thunder-cloud'.",117.0
Mikul,Comrade,117.0
Vatsal,Affectionate,117.0
Swapnil,"Seen in a dream, dreamy",117.0
Dhanesh,Lord of wealth,117.0
Jigar,Heart,117.0
Mohak,Attractive,117.0
Babala,Above,116.0
Nikhilesh,Lord of the universe,116.0
Omkar,Mystic name for hindu gods,116.0
Manashyu,A person who everyone wishes to be with,116.0
Paramjeet,Highest success,116.0
Jasveer,Hero of fame,116.0
Chandan,Sandlewood,116.0
Advaya,One; united,116.0
Kamalesh,One with eyes like a lotus,116.0
Nilay,"Home, mansion m/f hindu",116.0
Sajeesh,,115.0
Hareshwar,The name is a combination of the Gods Vishnu and Shiva,115.0
Anirvan,Undying,115.0
Paurav,A descendent of king puru,115.0
Haripreet,Beloved of gods,115.0
Kalash,Sacred urn,115.0
Nandish,Lord shiva -nandishwar,115.0
Aniran,Eternal light,115.0
Rishikesh,Hair of a saint,115.0
Amarnath,Immortal god,115.0
Praneeth,,115.0
Varad,God of fire,115.0
Cariappa,"Good natured personality, a person who is dark",115.0
Salokh,Friendship,115.0
Bharat,"India, universal monarch",115.0
Sagun,"Auspicious gift, omen",115.0
Hamendra,"A determined, courageous person",114.0
Partha,Arjun,114.0
Tridev,"Hindu trinity bramha, vishnu & mahesh",114.0
Dalajit,Winning over a group,114.0
Abhiji,The person who is victorious and undefeated,114.0
Hem,Gold; lord buddha,114.0
Ashwanth,,114.0
Arijit,,114.0
Haraksa,One who worships Lord Shiva,114.0
Abinesh,,113.0
Ojas,Lustre,113.0
Chandu,Energetic,113.0
Kaashinaath,Lord of kaashi,113.0
Devadatt,Gift of the god,113.0
Prithish,Lord of the world,113.0
Amritansh,One who is sweet natured. It also means one who is as sweet as nectar,113.0
Manikandan,Lord ayyappa's name,113.0
Nain,Eye,113.0
Devadarshan,Familiar with gods,113.0
Naval,Wonder,113.0
Haridev,He who values the love of God,112.0
Manyu,Mind,112.0
Vysakh,,112.0
Gagnesh,Lord shiva,112.0
Ajeesh,,112.0
Monu,,112.0
Badrinath,Lord vishnu,112.0
Mahip,Protector of the earth,112.0
Prerit,The inspired one,111.0
Sajan,Beloved,111.0
Jaivir,,111.0
Vidush,Clever and full of wisdom,111.0
Jaithra,Lord vishnu,111.0
Arohan,To rise,111.0
Adway,One ; united,111.0
Vrushank,Destroyer of evil; Another name of Lord Shiva,111.0
Kaarmugilan,The meaning of the name is dark clouds. It is also used to mean Lord Krishna,111.0
Hary,Resembling a lion,111.0
Rushil,Charming,111.0
Pramit,Consciousness,111.0
Vaisakh,,110.0
Aryaditya,Sun like person in aryans,110.0
Balaaditya,Young sun,110.0
Sanjit,Who is alwaysvictorious,110.0
Parmeet,Wisdom,110.0
Arshan,Righteous,110.0
Arpan,Offering,110.0
Jithu,Victorious; Conqueror,110.0
Lakshan,Aim,110.0
Devaraj,King of the gods,110.0
Manmeet,Friend of mind,110.0
Hansaraj,King of a swan,110.0
Jaikrishna,Victory of lord krishna,110.0
Trijal,Lord shiva,110.0
Padmaj,Lord brahama,109.0
Padamjit,The person who is beautiful like the Lotus,109.0
Avaneesh,Master of the earth,109.0
Arha,Lord shiva,109.0
Talank,Lord shiva,109.0
Babhulkar,Courageous one,109.0
Abhijat,"Noble , wise",109.0
Nakshatra,Star,109.0
Adinarayana,Another name of lord Vishnu,109.0
Rajiv,Lotus flower,109.0
Hridyanshu,"Light from heart, moon",109.0
Vamshi,,109.0
Sahay,Help,109.0
Hariaksa,Lord shiva,109.0
Abhihita,"Expression , word , name",109.0
Babjan,Lively person,109.0
Mahavir,"A jain prophet, also the super courageous one",109.0
Chahel,Good cheer,108.0
Girish,God of mountain,108.0
Yaadav,One who is the descendant of Hindu King Yadu; Another name of Lord Krishna,108.0
Baanbhatt,Name of an ancient poet,108.0
Danielle,God is my judge,108.0
Teja Surya,He who is bright-faced and shining like the sun,108.0
Poojit,Worshipped,108.0
Anandhan,,108.0
Jithin,,108.0
Saicharan,,108.0
Harivansh,Belonging to the family of hari,108.0
Malank,King,108.0
